Order_ID,Order_Date,Customer_Key,Product_Key,Region_Key,Payment_Key,ShipMode_Key,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Shipping_Cost,Delivery_Days,Returned
1426,2025-05-26,31,14,2,3,3,4,3029,0.05,11510.2,8151.43,3358.77,123,6,Yes
1427,2025-05-27,8,4,1,2,2,2,3556,0,7112,5094.38,2017.62,113,2,Yes
1428,2025-12-09,55,13,2,4,2,2,4888,0.1,8798.4,6964.06,1834.34,146,3,Yes
1429,2025-09-02,19,30,3,4,2,2,1448,0,2896,1866.16,1029.84,156,8,Yes
1430,2025-07-18,33,23,2,1,2,3,2635,0.1,7114.5,4325.28,2789.22,226,10,Yes
1431,2025-07-16,77,28,1,2,1,1,3724,0.1,3351.6,2359.75,991.85,143,4,No
1432,2025-06-02,91,9,4,4,1,4,1994,0,7976,4982.8,2993.2,296,9,Yes
1433,2025-07-17,23,5,3,1,2,3,2540,0,7620,4126.21,3493.79,283,9,No
1434,2025-09-25,23,18,3,2,1,3,4963,0.1,13400.1,8110.7,5289.4,177,2,Yes
1435,2025-04-27,22,16,4,4,1,2,763,0.05,1449.7,1019.82,429.88,90,4,Yes
1436,2025-12-12,58,13,4,3,2,2,3990,0,7980,4956.56,3023.44,123,5,No
1437,2025-11-06,7,4,3,3,2,3,3222,0.15,8216.1,5031.63,3184.47,206,8,No
1438,2025-07-04,65,3,2,1,1,2,4143,0.05,7871.7,5023.62,2848.08,287,7,No
1439,2025-05-11,5,8,1,3,2,1,2754,0.1,2478.6,1931.46,547.14,267,5,No
1440,2025-02-03,98,25,4,1,3,2,524,0.05,995.6,770.93,224.67,240,2,Yes
1441,2025-04-21,19,14,1,2,3,4,4927,0.1,17737.2,9893.68,7843.52,149,1,No
1442,2025-10-05,63,21,4,3,2,4,4952,0.15,16836.8,11741.42,5095.38,213,2,Yes
1443,2025-10-03,31,30,4,1,2,3,2110,0.05,6013.5,3597.28,2416.22,213,5,No
1444,2025-05-20,62,18,3,3,1,1,301,0.05,285.95,225.44,60.51,206,10,Yes
1445,2025-07-03,11,13,1,1,3,5,2044,0,10220,6202.96,4017.04,282,4,No
1446,2025-09-26,24,6,4,3,1,1,1416,0,1416,764.54,651.46,165,9,Yes
1447,2025-02-18,63,23,3,1,3,4,1171,0.1,4215.6,2236.39,1979.21,50,4,Yes
1448,2025-02-12,49,6,3,1,3,3,2317,0.05,6603.45,4709.28,1894.17,246,2,No
1449,2025-06-03,45,25,4,3,1,5,2708,0.05,12863.0,9809.69,3053.31,277,10,Yes
1450,2025-06-17,13,13,2,4,2,5,1960,0.05,9310.0,5277.71,4032.29,59,10,No
1451,2025-01-22,14,3,4,1,3,2,444,0,888,694.47,193.53,89,8,Yes
1452,2025-01-18,73,4,1,2,2,3,3678,0.15,9378.9,5427.78,3951.12,268,5,Yes
1453,2025-12-20,85,12,1,2,1,3,816,0.05,2325.6,1471.91,853.69,203,3,Yes
1454,2025-04-13,54,26,4,1,2,1,3465,0.15,2945.25,1685.66,1259.59,214,10,No
1455,2025-03-19,84,3,3,1,1,4,4878,0,19512,9823.85,9688.15,98,3,No
1456,2025-10-29,96,21,3,4,1,5,3314,0.15,14084.5,8633.75,5450.75,87,10,No
1457,2025-12-15,56,3,3,3,1,3,2600,0,7800,5811.37,1988.63,259,3,No
1458,2025-05-16,97,20,1,1,2,3,1248,0.1,3369.6,2607.12,762.48,204,8,Yes
1459,2025-01-14,48,29,4,4,1,4,306,0.15,1040.4,745.93,294.47,276,8,No
1460,2025-06-10,56,4,4,1,2,3,1023,0.15,2608.65,1412.29,1196.36,251,4,No
1461,2025-03-31,37,28,1,3,3,3,508,0,1524,976.77,547.23,203,2,No
1462,2025-11-13,11,22,2,4,3,4,3546,0,14184,10623.75,3560.25,292,10,Yes
1463,2025-07-08,74,13,4,3,3,4,4014,0.05,15253.2,10807.32,4445.88,69,9,Yes
1464,2025-04-01,68,20,4,3,3,4,3521,0,14084,7402.86,6681.14,165,1,Yes
1465,2025-05-16,28,18,2,3,2,4,1597,0.05,6068.6,4184.59,1884.01,72,2,No
1466,2025-03-23,69,6,2,3,1,1,2669,0.05,2535.55,1410.73,1124.82,53,3,Yes
1467,2025-03-06,96,17,3,2,1,1,2462,0,2462,1701.43,760.57,275,7,No
1468,2025-07-05,2,15,2,3,3,1,1912,0,1912,1365.67,546.33,295,2,No
1469,2025-08-23,76,8,2,2,1,1,2637,0.1,2373.3,1817.96,555.34,71,2,No
1470,2025-05-28,31,29,3,1,2,5,693,0.15,2945.25,2255.33,689.92,286,9,No
1471,2025-04-10,18,14,3,3,1,2,4812,0,9624,4903.49,4720.51,135,3,Yes
1472,2025-09-03,61,15,2,1,1,4,1603,0,6412,3332.98,3079.02,103,9,No
1473,2025-06-29,83,18,3,4,2,5,2525,0.1,11362.5,7691.13,3671.37,202,8,No
1474,2025-08-12,18,12,3,2,1,5,2385,0.05,11328.75,7960.64,3368.11,211,6,Yes
1475,2025-12-22,89,28,2,3,1,4,2761,0,11044,7500.55,3543.45,230,6,No
1476,2025-08-01,51,9,4,3,1,3,2807,0.1,7578.9,3789.53,3789.37,119,7,Yes
1477,2025-10-21,37,2,2,4,2,1,4242,0,4242,3344.56,897.44,248,10,No
1478,2025-02-23,39,11,1,1,3,5,2421,0.05,11499.75,6802.43,4697.32,65,3,Yes
1479,2025-08-01,27,5,3,3,2,4,2581,0.15,8775.4,5474.55,3300.85,85,2,Yes
1480,2025-06-03,19,10,3,2,1,2,294,0,588,427.44,160.56,93,5,No
1481,2025-12-31,8,9,2,2,2,3,2638,0.05,7518.3,4999.57,2518.73,294,4,Yes
1482,2025-12-15,58,16,1,2,2,4,2391,0.1,8607.6,6340.81,2266.79,85,7,No
1483,2025-12-30,48,17,1,4,3,3,2534,0,7602,4979.57,2622.43,194,1,Yes
1484,2025-11-22,37,6,4,1,2,1,338,0.15,287.3,149.68,137.62,102,2,No
1485,2025-04-22,51,17,3,1,2,3,2147,0.15,5474.85,3889.78,1585.07,55,5,Yes
1486,2025-11-25,90,22,3,4,3,2,880,0.1,1584.0,1034.45,549.55,212,1,No
1487,2025-11-14,35,9,3,3,1,2,2664,0.1,4795.2,3705.53,1089.67,273,3,Yes
1488,2025-09-01,39,3,4,4,2,4,1241,0.1,4467.6,3099.22,1368.38,78,9,Yes
1489,2025-12-25,2,18,3,4,2,4,590,0,2360,1441.07,918.93,101,7,Yes
1490,2025-08-26,81,26,2,3,1,4,4838,0.15,16449.2,9758.46,6690.74,106,6,Yes
1491,2025-02-07,35,25,4,2,3,3,2258,0.1,6096.6,4031.28,2065.32,84,10,Yes
1492,2025-06-01,94,11,1,4,3,5,2963,0.1,13333.5,6855.32,6478.18,218,5,No
1493,2025-07-04,37,19,4,2,1,3,3347,0.15,8534.85,6714.64,1820.21,152,8,Yes
1494,2025-01-25,60,29,2,1,2,4,4648,0.05,17662.4,13732.21,3930.19,300,10,No
1495,2025-10-29,28,14,1,2,3,1,1020,0.15,867.0,456.78,410.22,282,6,No
1496,2025-05-26,53,26,2,2,1,2,4663,0.1,8393.4,4355.84,4037.56,132,7,No
1497,2025-11-21,35,2,4,4,2,5,3931,0.15,16706.75,10845.76,5860.99,254,8,No
1498,2025-05-19,40,11,1,1,2,5,2340,0,11700,7340.82,4359.18,265,5,No
1499,2025-09-16,83,17,3,1,3,4,3839,0.15,13052.6,8323.24,4729.36,56,4,Yes
1500,2025-09-23,45,12,4,2,1,5,327,0,1635,1297.09,337.91,123,5,No
1501,2025-01-08,17,6,1,4,3,3,723,0,2169,1138.83,1030.17,231,8,Yes
1502,2025-11-15,97,23,2,3,1,4,3281,0.15,11155.4,7401.25,3754.15,145,2,Yes
1503,2025-06-02,26,24,1,1,1,2,323,0.15,549.1,392.15,156.95,85,3,No
1504,2025-07-08,31,18,1,3,2,3,930,0,2790,1661.45,1128.55,100,9,No
1505,2025-03-21,94,10,2,2,1,3,3368,0.15,8588.4,4880.9,3707.5,184,6,No
1506,2025-04-22,16,13,1,1,1,3,3174,0.1,8569.8,6172.85,2396.95,228,7,No
1507,2025-08-25,99,4,2,2,1,1,3015,0.05,2864.25,1944.68,919.57,154,1,No
1508,2025-07-18,65,14,3,1,1,5,3620,0.05,17195.0,11551.47,5643.53,77,1,No
1509,2025-05-05,66,25,4,4,1,3,2388,0,7164,5081.25,2082.75,81,4,Yes
1510,2025-02-22,50,27,2,4,1,3,500,0,1500,1144.95,355.05,60,4,No
1511,2025-02-21,14,30,3,3,3,5,385,0.05,1828.75,1429.62,399.13,236,4,Yes
1512,2025-06-25,44,4,1,4,2,3,906,0.05,2582.1,1475.6,1106.5,154,4,No
1513,2025-05-27,81,19,2,4,1,2,357,0.15,606.9,382.32,224.58,81,1,No
1514,2025-01-24,69,1,3,3,1,5,1141,0,5705,2902.89,2802.11,234,4,Yes
1515,2025-07-09,77,5,2,2,1,5,4315,0.15,18338.75,10402.04,7936.71,69,9,Yes
1516,2025-04-11,13,2,2,2,2,5,4377,0,21885,16982.0,4903.0,163,2,No
1517,2025-09-21,97,7,1,3,2,1,3724,0.05,3537.8,2463.38,1074.42,106,1,Yes
1518,2025-09-08,46,5,1,3,3,4,1535,0.05,5833.0,3533.52,2299.48,102,3,Yes
1519,2025-02-17,56,20,4,3,1,2,4115,0.05,7818.5,4503.25,3315.25,281,6,No
1520,2025-07-03,72,14,1,1,1,4,642,0,2568,1942.57,625.43,266,1,No
1521,2025-08-29,67,18,3,1,3,5,1464,0.05,6954.0,4270.8,2683.2,183,2,No
1522,2025-09-03,92,14,3,3,1,2,4475,0,8950,6381.14,2568.86,141,7,Yes
1523,2025-11-14,61,17,4,2,1,5,1676,0.05,7961.0,5837.49,2123.51,50,2,No
1524,2025-07-05,37,25,3,4,1,3,3052,0,9156,7235.03,1920.97,141,9,Yes
1525,2025-09-27,66,18,1,4,3,5,3569,0,17845,10192.31,7652.69,206,1,Yes
1526,2025-10-02,65,26,4,1,1,2,1756,0.1,3160.8,2489.52,671.28,63,3,No
1527,2025-10-12,27,11,3,1,3,1,587,0,587,449.03,137.97,166,9,Yes
1528,2025-10-24,4,16,1,3,2,2,4369,0,8738,5919.85,2818.15,297,2,No
1529,2025-01-26,91,12,1,4,1,1,2672,0.1,2404.8,1581.53,823.27,184,9,Yes
1530,2025-11-17,52,30,4,4,2,1,2087,0.05,1982.65,1026.32,956.33,243,8,No
1531,2025-01-28,34,10,4,3,1,4,3281,0,13124,7662.74,5461.26,217,9,No
1532,2025-06-16,85,19,4,1,3,5,1390,0.05,6602.5,4298.09,2304.41,236,2,Yes
1533,2025-06-29,96,11,3,2,2,2,2528,0.1,4550.4,2662.88,1887.52,53,2,No
1534,2025-09-06,30,16,2,2,1,1,4462,0.1,4015.8,2903.12,1112.68,292,8,No
1535,2025-06-23,69,29,4,3,3,2,4404,0,8808,5791.94,3016.06,155,3,No
1536,2025-06-30,8,15,3,3,1,4,634,0,2536,1731.45,804.55,192,10,No
1537,2025-07-15,21,29,3,3,2,4,1350,0.15,4590.0,3117.53,1472.47,289,9,No
1538,2025-08-30,28,29,2,2,1,2,4361,0.15,7413.7,5370.81,2042.89,213,5,Yes
1539,2025-04-20,39,26,2,4,1,5,2913,0,14565,10238.75,4326.25,113,2,Yes
1540,2025-01-14,17,19,1,2,2,2,1722,0,3444,1835.34,1608.66,199,6,Yes
1541,2025-10-08,19,23,2,1,1,3,2823,0.15,7198.65,5235.78,1962.87,255,5,No
1542,2025-02-15,81,6,1,4,1,2,2220,0.05,4218.0,2624.14,1593.86,97,10,Yes
1543,2025-10-12,88,29,3,4,1,4,2666,0.05,10130.8,7611.32,2519.48,250,4,Yes
1544,2025-06-27,59,1,3,2,2,3,1397,0.05,3981.45,2471.76,1509.69,204,4,No
1545,2025-11-19,27,5,1,4,1,2,467,0,934,738.28,195.72,157,9,No
1546,2025-08-29,14,24,2,3,3,2,2090,0.1,3762.0,2817.75,944.25,187,1,Yes
1547,2025-07-28,7,20,2,2,1,5,3350,0,16750,8550.11,8199.89,80,5,No
1548,2025-11-10,19,19,4,1,3,3,2907,0,8721,4563.19,4157.81,178,9,Yes
1549,2025-07-03,25,27,2,3,3,5,4738,0,23690,15926.4,7763.6,168,6,Yes
1550,2025-01-01,76,25,3,1,1,4,715,0.15,2431.0,1352.46,1078.54,273,3,Yes
1551,2025-01-04,44,7,1,1,1,3,3905,0,11715,8509.95,3205.05,273,1,Yes
1552,2025-09-06,44,29,2,4,3,1,2649,0.15,2251.65,1465.74,785.91,169,5,No
1553,2025-01-28,66,2,3,4,2,4,1737,0.05,6600.6,3961.8,2638.8,205,4,No
1554,2025-05-20,87,11,3,4,2,5,1011,0.05,4802.25,3365.4,1436.85,227,8,Yes
1555,2025-11-29,9,28,3,2,2,1,2859,0.1,2573.1,1330.96,1242.14,286,8,Yes
1556,2025-05-09,87,17,1,4,3,5,3414,0.05,16216.5,11305.14,4911.36,222,5,No
1557,2025-07-01,30,9,3,3,2,3,3796,0.05,10818.6,7379.4,3439.2,57,9,Yes
1558,2025-07-20,7,8,2,3,3,3,3486,0,10458,5674.61,4783.39,296,1,No
1559,2025-07-01,9,25,3,4,2,3,1724,0.15,4396.2,2915.17,1481.03,165,5,No
1560,2025-04-25,82,7,2,3,1,4,4579,0.05,17400.2,11915.58,5484.62,165,2,Yes
1561,2025-05-18,52,24,3,1,3,3,3726,0.15,9501.3,5139.53,4361.77,278,3,No
1562,2025-08-04,88,29,2,2,2,5,301,0,1505,940.98,564.02,173,8,Yes
1563,2025-09-09,67,3,2,1,2,1,2180,0.15,1853.0,960.6,892.4,159,1,No
1564,2025-07-22,41,24,2,4,3,4,3786,0,15144,8505.72,6638.28,64,2,No
1565,2025-06-19,66,28,2,1,2,5,655,0.05,3111.25,1819.84,1291.41,111,3,Yes
1566,2025-07-13,95,13,2,4,2,4,1211,0.05,4601.8,2496.39,2105.41,74,6,Yes
1567,2025-08-09,92,23,1,1,2,4,1722,0.05,6543.6,4601.1,1942.5,204,10,No
1568,2025-01-03,22,21,3,4,3,1,1195,0,1195,737.92,457.08,110,7,No
1569,2025-07-14,12,17,4,3,2,3,1486,0.1,4012.2,3021.99,990.21,296,8,Yes
1570,2025-08-31,40,15,2,2,1,4,1075,0.05,4085.0,2471.27,1613.73,243,3,No
1571,2025-09-09,49,9,4,1,2,1,2328,0,2328,1458.43,869.57,279,6,No
1572,2025-10-24,11,13,2,4,3,3,3428,0.15,8741.4,6437.68,2303.72,257,2,No
1573,2025-08-25,7,20,3,1,1,3,4515,0,13545,7428.51,6116.49,266,4,No
1574,2025-01-15,45,5,4,2,3,3,1617,0.05,4608.45,2756.74,1851.71,132,8,Yes
1575,2025-10-27,30,6,4,3,1,4,1426,0,5704,3419.29,2284.71,206,5,Yes
1576,2025-12-22,32,8,1,4,1,1,1741,0,1741,1007.57,733.43,271,6,No
1577,2025-01-06,68,26,2,4,1,1,1809,0.15,1537.65,1139.72,397.93,212,2,No
1578,2025-07-26,17,6,1,4,1,4,2855,0.05,10849.0,7846.45,3002.55,187,10,Yes
1579,2025-05-16,36,9,1,4,1,5,1272,0.05,6042.0,4620.66,1421.34,203,8,No
1580,2025-03-23,67,2,2,3,3,4,4086,0.1,14709.6,11125.14,3584.46,244,6,No
1581,2025-09-13,93,7,2,3,3,4,916,0.05,3480.8,2591.68,889.12,250,7,No
1582,2025-09-29,31,23,2,1,1,3,2492,0.05,7102.2,4741.14,2361.06,118,1,No
1583,2025-08-05,52,17,1,3,2,2,410,0.1,738.0,397.24,340.76,190,6,Yes
1584,2025-12-16,10,1,1,4,3,1,299,0.1,269.1,142.26,126.84,213,9,No
1585,2025-11-25,14,29,1,2,2,3,3827,0.1,10332.9,6329.88,4003.02,153,2,Yes
1586,2025-09-02,85,11,4,1,2,2,885,0,1770,1282.78,487.22,119,1,Yes
1587,2025-09-09,94,19,1,3,1,5,2606,0,13030,8089.23,4940.77,51,9,No
1588,2025-04-27,6,23,2,4,1,4,2293,0.1,8254.8,5902.69,2352.11,83,3,No
1589,2025-11-20,77,12,1,2,3,3,3051,0.05,8695.35,6189.91,2505.44,95,8,No
1590,2025-11-13,43,25,1,3,3,5,4296,0,21480,15198.52,6281.48,259,9,Yes
1591,2025-02-06,12,26,1,2,3,2,3343,0.1,6017.4,4272.45,1744.95,261,2,No
1592,2025-03-19,66,1,2,2,2,2,2779,0,5558,3344.97,2213.03,287,10,Yes
1593,2025-12-04,57,12,2,3,2,1,3441,0,3441,2050.16,1390.84,150,7,No
1594,2025-12-19,88,17,3,4,1,2,3463,0,6926,4261.96,2664.04,193,5,No
1595,2025-08-26,72,26,4,3,1,4,2135,0,8540,5677.73,2862.27,159,4,No
1596,2025-02-21,45,8,3,3,3,2,951,0.1,1711.8,952.07,759.73,72,3,Yes
1597,2025-07-28,78,28,3,1,3,1,3128,0.1,2815.2,2020.54,794.66,154,4,Yes
1598,2025-10-26,88,23,4,2,1,5,1729,0.1,7780.5,5895.29,1885.21,99,6,Yes
1599,2025-08-01,86,30,2,4,3,4,4676,0.1,16833.6,9111.93,7721.67,176,1,Yes
1600,2025-08-25,40,30,2,3,2,5,1515,0.15,6438.75,4197.77,2240.98,235,1,No
1601,2025-11-16,54,16,3,4,1,3,845,0.15,2154.75,1608.47,546.28,272,9,Yes
1602,2025-09-22,56,27,2,1,2,5,3502,0.15,14883.5,9282.41,5601.09,100,3,Yes
1603,2025-01-17,43,5,4,3,1,3,1893,0.15,4827.15,2652.28,2174.87,172,7,Yes
1604,2025-10-14,100,7,1,1,3,2,3903,0.1,7025.4,3852.5,3172.9,249,1,Yes
1605,2025-01-10,1,26,4,1,1,1,4987,0,4987,2763.32,2223.68,231,10,Yes
1606,2025-04-10,73,14,3,2,3,2,4810,0,9620,6342.65,3277.35,151,8,No
1607,2025-05-09,21,24,4,4,3,4,2250,0.15,7650.0,5404.66,2245.34,126,3,No
1608,2025-04-06,6,23,4,4,3,4,3614,0.05,13733.2,8378.95,5354.25,82,7,No
1609,2025-03-22,37,21,4,3,1,2,4328,0.05,8223.2,5736.98,2486.22,202,3,Yes
1610,2025-12-14,78,6,1,2,2,4,3656,0.15,12430.4,6977.91,5452.49,96,6,No
1611,2025-01-30,72,20,2,3,1,4,1615,0,6460,3343.15,3116.85,210,6,No
1612,2025-03-02,44,17,1,3,1,1,4471,0.05,4247.45,2901.32,1346.13,297,1,Yes
1613,2025-11-06,87,3,2,2,1,5,2712,0.15,11526.0,7052.21,4473.79,199,8,Yes
1614,2025-10-14,88,14,4,3,1,4,382,0.1,1375.2,981.25,393.95,214,8,Yes
1615,2025-07-14,39,17,1,1,2,2,4296,0,8592,6786.25,1805.75,232,5,Yes
1616,2025-12-11,12,5,1,2,2,4,2166,0.1,7797.6,4694.82,3102.78,284,7,No
1617,2025-11-10,65,27,3,4,3,2,3560,0.15,6052.0,4659.04,1392.96,271,8,Yes
1618,2025-05-20,7,21,3,3,3,2,3433,0.1,6179.4,3285.72,2893.68,247,8,Yes
1619,2025-09-12,42,3,3,1,2,3,777,0.1,2097.9,1220.49,877.41,61,6,Yes
1620,2025-06-23,23,9,3,1,2,1,3567,0.1,3210.3,2059.88,1150.42,148,5,Yes
1621,2025-06-04,1,19,3,1,2,3,826,0,2478,1846.19,631.81,69,2,Yes
1622,2025-07-01,45,3,2,2,3,3,4970,0.1,13419.0,8321.81,5097.19,182,8,Yes
1623,2025-01-27,62,28,2,1,2,3,2833,0.05,8074.05,4872.1,3201.95,167,6,Yes
1624,2025-05-26,23,29,3,4,3,4,2142,0.1,7711.2,3931.85,3779.35,175,2,Yes
1625,2025-05-07,72,19,1,2,2,1,4969,0.05,4720.55,2560.02,2160.53,223,7,Yes
1626,2025-09-22,14,25,1,1,1,2,4221,0.1,7597.8,3923.02,3674.78,56,10,Yes
1627,2025-11-30,96,18,2,3,2,3,3244,0.15,8272.2,5896.86,2375.34,180,10,No
1628,2025-09-11,81,3,2,3,2,3,3437,0.1,9279.9,5897.32,3382.58,75,4,Yes
1629,2025-03-16,41,7,1,2,3,2,4909,0.1,8836.2,4970.08,3866.12,146,2,No
1630,2025-04-29,82,24,4,1,1,3,1419,0.05,4044.15,2771.23,1272.92,57,2,Yes
1631,2025-07-30,41,20,3,1,1,4,3291,0.1,11847.6,8913.21,2934.39,96,2,No
1632,2025-05-21,48,19,3,3,1,2,3384,0.1,6091.2,4314.31,1776.89,69,9,Yes
1633,2025-12-15,69,5,3,1,2,5,365,0.05,1733.75,902.66,831.09,219,4,No
1634,2025-03-25,57,9,4,1,3,1,1030,0,1030,759.28,270.72,190,3,Yes
1635,2025-09-18,70,3,4,1,1,4,2121,0.05,8059.8,5352.23,2707.57,85,8,No
1636,2025-07-25,74,4,2,2,3,3,4682,0.1,12641.4,6814.4,5827.0,225,2,Yes
1637,2025-11-01,94,7,2,4,3,3,2153,0.1,5813.1,3049.74,2763.36,104,6,Yes
1638,2025-07-20,88,5,2,3,1,3,2958,0,8874,7023.4,1850.6,289,6,No
1639,2025-03-16,28,27,4,3,2,2,2906,0.05,5521.4,3415.62,2105.78,291,7,No
1640,2025-11-06,14,16,2,3,1,3,330,0.05,940.5,523.08,417.42,242,2,No
1641,2025-12-04,93,13,2,4,2,3,545,0.15,1389.75,1091.26,298.49,78,8,Yes
1642,2025-11-07,58,24,1,3,2,4,3978,0.1,14320.8,8720.55,5600.25,198,8,No
1643,2025-09-17,10,9,4,3,3,4,3717,0.15,12637.8,8956.07,3681.73,299,3,Yes
1644,2025-02-26,54,8,2,2,2,3,2868,0.05,8173.8,5219.01,2954.79,133,7,No
1645,2025-07-30,99,12,4,2,1,1,3938,0,3938,2750.63,1187.37,269,10,No
1646,2025-02-23,67,4,2,4,3,3,4276,0,12828,7892.26,4935.74,252,2,No
1647,2025-09-17,37,26,1,1,2,4,1619,0.1,5828.4,4382.57,1445.83,190,3,Yes
1648,2025-05-21,74,4,1,4,3,3,4764,0,14292,7589.94,6702.06,206,2,Yes
1649,2025-03-29,76,3,3,2,3,3,3895,0.1,10516.5,7064.62,3451.88,279,3,Yes
1650,2025-03-17,100,24,2,1,2,5,3981,0.15,16919.25,11651.06,5268.19,63,5,Yes
1651,2025-04-26,58,12,3,1,1,2,4895,0.05,9300.5,6689.43,2611.07,147,6,No
1652,2025-08-02,64,28,4,2,3,3,3567,0.1,9630.9,7178.75,2452.15,179,6,Yes
1653,2025-07-30,88,12,1,4,3,5,3624,0.1,16308.0,9998.39,6309.61,60,9,No
1654,2025-03-18,79,11,2,4,1,5,4526,0.15,19235.5,15018.34,4217.16,81,5,Yes
1655,2025-12-27,2,6,2,2,3,3,3194,0,9582,5200.9,4381.1,176,10,No
1656,2025-02-21,70,17,1,1,3,1,1309,0.15,1112.65,717.14,395.51,68,4,No
1657,2025-12-07,69,14,2,4,2,5,1336,0.05,6346.0,4232.64,2113.36,249,6,Yes
1658,2025-11-18,34,14,2,4,1,3,530,0.05,1510.5,829.27,681.23,188,10,No
1659,2025-03-11,69,11,4,4,2,1,633,0.05,601.35,376.08,225.27,83,6,Yes
1660,2025-06-15,95,21,2,2,1,3,1714,0.1,4627.8,2961.26,1666.54,96,8,No
1661,2025-07-08,42,29,1,3,2,4,372,0.05,1413.6,1065.11,348.49,198,10,Yes
1662,2025-08-03,1,17,1,2,2,5,2562,0.15,10888.5,5561.17,5327.33,93,9,No
1663,2025-08-16,20,19,3,1,2,1,531,0.1,477.9,293.94,183.96,296,8,No
1664,2025-06-22,11,25,1,1,1,2,4723,0.1,8501.4,4545.16,3956.24,239,10,Yes
1665,2025-08-03,18,27,3,1,3,5,2545,0.05,12088.75,9048.16,3040.59,134,7,Yes
1666,2025-10-25,81,6,1,4,1,1,461,0,461,335.29,125.71,115,8,Yes
1667,2025-04-19,93,12,1,4,3,5,1687,0.05,8013.25,5761.16,2252.09,159,5,No
1668,2025-01-09,32,28,3,2,2,3,1105,0,3315,2511.17,803.83,102,4,No
1669,2025-08-13,97,17,3,3,2,5,4033,0.15,17140.25,8901.44,8238.81,279,6,No
1670,2025-11-25,13,30,2,2,1,5,266,0.05,1263.5,730.98,532.52,93,1,Yes
1671,2025-10-22,75,20,3,2,3,4,3248,0.1,11692.8,9135.23,2557.57,223,1,Yes
1672,2025-05-19,14,13,4,2,2,4,4963,0.15,16874.2,8733.48,8140.72,106,4,No
1673,2025-06-06,4,5,2,3,1,5,1747,0.05,8298.25,4363.57,3934.68,85,4,No
1674,2025-09-23,28,6,3,2,1,3,1252,0,3756,3003.95,752.05,167,10,No
1675,2025-10-28,47,3,4,2,3,2,3627,0,7254,5116.43,2137.57,234,4,Yes
1676,2025-06-19,7,4,1,1,2,1,4721,0.15,4012.85,3188.38,824.47,240,3,No
1677,2025-10-24,96,10,4,4,3,2,4520,0.1,8136.0,4741.49,3394.51,61,3,Yes
1678,2025-12-26,92,14,3,3,2,4,1205,0.15,4097.0,2991.42,1105.58,164,9,No
1679,2025-02-22,46,13,2,1,3,3,4194,0.05,11952.9,6993.24,4959.66,258,10,Yes
1680,2025-12-06,29,29,1,2,1,3,4679,0.05,13335.15,8862.41,4472.74,265,7,Yes
1681,2025-10-26,19,16,3,1,2,1,2223,0.05,2111.85,1393.11,718.74,172,8,Yes
1682,2025-11-14,59,12,4,4,1,5,1265,0.15,5376.25,3049.68,2326.57,159,6,Yes
1683,2025-05-29,39,14,3,4,2,1,4546,0,4546,2707.71,1838.29,283,9,Yes
1684,2025-04-11,34,6,4,4,3,5,2213,0.05,10511.75,6904.93,3606.82,285,6,Yes
1685,2025-04-22,42,28,4,3,3,2,729,0.1,1312.2,870.03,442.17,51,2,Yes
1686,2025-11-26,57,18,4,4,3,4,3443,0,13772,10125.03,3646.97,110,5,Yes
1687,2025-12-10,36,17,1,3,3,3,1350,0.05,3847.5,2215.11,1632.39,232,10,No
1688,2025-02-06,62,15,4,2,2,4,1973,0.05,7497.4,4839.95,2657.45,129,3,No
1689,2025-11-08,85,7,2,1,1,1,559,0,559,352.89,206.11,215,9,Yes
1690,2025-12-13,49,29,4,1,3,3,2283,0.05,6506.55,3919.54,2587.01,278,7,Yes
1691,2025-12-16,5,22,2,4,1,1,378,0.1,340.2,195.66,144.54,68,5,No
1692,2025-04-06,73,25,4,1,2,1,1692,0.05,1607.4,1036.98,570.42,88,2,No
1693,2025-09-11,14,27,2,4,1,3,1251,0.15,3190.05,2493.12,696.93,169,9,Yes
1694,2025-10-06,17,17,1,3,3,2,3414,0,6828,4061.07,2766.93,237,2,No
1695,2025-12-14,98,25,2,1,2,2,1461,0.1,2629.8,1773.35,856.45,62,9,Yes
1696,2025-09-10,93,22,4,3,3,1,4364,0.05,4145.8,3080.53,1065.27,233,4,No
1697,2025-11-16,84,10,2,3,2,1,2871,0.05,2727.45,1398.54,1328.91,285,7,No
1698,2025-07-08,56,1,1,2,2,4,2547,0,10188,6561.25,3626.75,113,2,Yes
1699,2025-11-03,46,16,2,3,3,1,4257,0,4257,2417.02,1839.98,293,10,Yes
1700,2025-11-27,82,14,2,4,3,5,2876,0.05,13661.0,9121.19,4539.81,273,1,No
1701,2025-03-23,33,5,3,3,3,5,2761,0,13805,9980.93,3824.07,133,3,Yes
1702,2025-11-30,77,10,2,1,2,3,4604,0.15,11740.2,6920.9,4819.3,187,1,Yes
1703,2025-07-22,67,26,4,3,2,4,2524,0,10096,7573.34,2522.66,179,7,No
1704,2025-09-28,53,24,3,1,3,1,3463,0.1,3116.7,2281.39,835.31,289,5,No
1705,2025-02-09,39,23,2,2,3,1,1099,0.15,934.15,592.35,341.8,291,9,No
1706,2025-09-27,32,10,3,2,3,2,3767,0.1,6780.6,5133.95,1646.65,162,9,No
1707,2025-08-18,42,17,2,1,3,4,208,0,832,505.73,326.27,166,10,No
