Trip_ID,Date,From_Station_ID,To_Station_ID,Ticket_ID,Payment_ID,Passengers,Fare,Revenue
5189,2025-02-28,BL06,BL03,2,1,1,10,10
5190,2025-05-16,BL10,GL04,1,3,6,20,120
5191,2025-04-22,BL13,GL03,1,2,6,10,60
5192,2025-05-05,BL01,BL06,3,1,2,40,80
5193,2025-02-11,BL01,BL09,3,1,2,10,20
5194,2025-01-31,BL13,GL03,1,1,4,60,240
5195,2025-04-13,BL09,BL13,3,2,5,40,200
5196,2025-01-13,BL13,GL06,1,1,2,60,120
5197,2025-02-24,BL07,GL03,2,1,4,40,160
5198,2025-02-17,BL05,GL03,1,2,5,30,150
5199,2025-06-24,BL05,BL12,1,3,6,10,60
5200,2025-06-07,BL07,BL11,1,2,6,10,60
5201,2025-03-29,BL10,BL12,3,2,5,40,200
5202,2025-05-11,GL06,BL01,3,2,1,30,30
5203,2025-06-03,BL04,BL10,2,1,5,30,150
5204,2025-06-16,BL01,BL02,1,2,1,30,30
5205,2025-05-06,BL06,GL06,1,1,3,10,30
5206,2025-02-07,BL08,GL02,2,3,3,40,120
5207,2025-04-25,BL08,BL13,3,2,2,10,20
5208,2025-03-05,BL05,BL12,3,2,6,30,180
5209,2025-02-06,BL02,GL06,1,1,6,10,60
5210,2025-03-13,BL06,BL12,3,1,5,50,250
5211,2025-01-15,BL13,BL08,3,3,2,20,40
5212,2025-02-05,BL09,GL06,3,1,3,30,90
5213,2025-03-21,BL02,GL01,3,2,6,30,180
5214,2025-04-19,GL02,BL01,2,3,1,30,30
5215,2025-04-24,GL05,BL03,3,2,2,10,20
5216,2025-01-11,GL02,BL05,1,3,5,60,300
5217,2025-03-29,BL10,GL01,1,2,5,30,150
5218,2025-06-20,BL06,BL11,1,3,2,30,60
5219,2025-04-16,BL03,GL02,2,3,6,60,360
5220,2025-06-24,GL02,BL07,1,3,3,40,120
5221,2025-06-10,BL12,BL04,2,2,2,50,100
5222,2025-05-18,GL02,GL06,3,2,3,60,180
5223,2025-05-04,GL02,GL05,3,2,3,10,30
5224,2025-06-04,BL04,BL09,3,2,3,30,90
5225,2025-05-09,BL03,BL09,2,1,3,20,60
5226,2025-02-18,GL03,GL04,3,1,1,20,20
5227,2025-06-29,BL09,BL13,2,2,2,40,80
5228,2025-02-16,BL09,BL02,1,1,4,10,40
5229,2025-05-14,BL06,GL04,3,3,5,10,50
5230,2025-03-30,BL02,BL13,3,2,2,10,20
5231,2025-06-02,BL07,BL11,1,2,1,40,40
5232,2025-02-12,BL08,BL03,1,3,2,30,60
5233,2025-03-14,BL11,GL02,2,1,3,30,90
5234,2025-04-13,BL03,GL02,2,2,3,10,30
5235,2025-03-13,BL12,BL05,3,2,1,30,30
5236,2025-03-14,GL02,BL11,1,3,5,40,200
5237,2025-06-09,BL02,BL13,1,1,2,10,20
5238,2025-01-03,BL02,GL04,1,1,5,40,200
5239,2025-02-14,GL04,BL03,3,2,5,10,50
5240,2025-01-16,BL02,BL04,1,1,1,40,40
5241,2025-04-24,BL12,BL03,2,1,3,10,30
5242,2025-02-20,BL08,BL03,2,2,1,20,20
5243,2025-02-11,GL06,BL11,1,1,5,10,50
5244,2025-02-17,BL08,BL10,1,2,4,30,120
5245,2025-02-05,BL11,BL04,2,3,5,10,50
5246,2025-05-28,GL02,GL01,2,3,6,40,240
5247,2025-04-04,BL06,BL08,2,1,6,60,360
5248,2025-05-17,BL08,BL01,1,1,4,40,160
5249,2025-06-17,BL09,BL04,3,1,5,20,100
5250,2025-04-06,BL07,BL04,3,2,6,30,180
5251,2025-05-05,GL02,BL12,2,1,4,10,40
5252,2025-04-25,GL06,BL13,3,1,4,30,120
5253,2025-04-22,BL11,BL13,3,2,6,20,120
5254,2025-05-26,BL10,BL03,2,2,1,50,50
5255,2025-03-17,BL09,GL01,2,2,4,60,240
5256,2025-01-20,BL06,BL05,1,1,2,20,40
5257,2025-06-29,BL04,BL11,1,1,2,40,80
5258,2025-03-20,GL01,BL07,2,2,1,20,20
5259,2025-03-09,BL11,BL03,1,1,4,60,240
5260,2025-03-18,BL03,BL10,1,3,3,60,180
5261,2025-01-25,GL04,BL13,1,3,1,30,30
5262,2025-03-17,BL09,BL10,1,1,5,10,50
5263,2025-05-08,BL06,GL06,3,3,4,30,120
5264,2025-02-03,BL07,BL11,2,2,2,60,120
5265,2025-02-23,BL07,BL08,2,2,6,60,360
5266,2025-04-28,BL02,GL06,2,3,5,10,50
5267,2025-01-26,BL07,BL08,3,2,3,10,30
5268,2025-05-26,GL05,BL10,2,3,6,60,360
5269,2025-05-31,BL08,GL05,2,3,2,20,40
5270,2025-01-17,BL12,BL07,2,1,4,60,240
5271,2025-03-22,BL01,GL02,2,2,2,10,20
5272,2025-06-10,BL01,GL01,1,2,5,40,200
5273,2025-03-02,BL13,GL04,2,2,1,20,20
5274,2025-03-24,BL01,GL02,2,1,4,50,200
5275,2025-03-14,BL06,BL05,3,2,3,10,30
5276,2025-06-04,GL05,BL09,2,1,6,50,300
5277,2025-03-04,BL10,BL08,1,3,6,40,240
5278,2025-06-07,BL11,BL01,2,2,5,20,100
5279,2025-04-26,BL04,GL03,2,2,4,50,200
5280,2025-02-07,GL03,BL07,1,3,3,10,30
5281,2025-02-20,BL01,GL04,1,1,1,50,50
5282,2025-03-16,BL09,BL13,1,2,3,10,30
5283,2025-02-28,GL03,GL02,2,2,4,40,160
5284,2025-02-10,BL11,BL03,3,3,5,60,300
5285,2025-05-16,BL10,GL03,3,3,3,20,60
5286,2025-02-13,BL10,BL13,1,3,4,60,240
5287,2025-01-05,BL01,BL07,2,2,5,10,50
5288,2025-04-10,BL08,BL06,3,2,3,50,150
5289,2025-02-24,BL12,GL04,2,1,2,10,20
5290,2025-02-22,GL05,BL05,1,2,1,10,10
5291,2025-03-10,BL05,BL04,3,1,3,40,120
5292,2025-04-28,GL06,GL02,1,3,4,50,200
5293,2025-02-20,BL06,BL03,3,2,5,10,50
5294,2025-05-29,BL12,GL05,3,1,6,30,180
5295,2025-01-28,BL07,BL04,2,1,5,30,150
5296,2025-01-26,GL02,GL04,3,1,4,10,40
5297,2025-02-11,GL02,BL05,1,1,1,40,40
5298,2025-03-31,GL05,BL10,1,2,5,40,200
5299,2025-01-10,BL01,GL01,1,1,3,10,30
5300,2025-01-09,BL06,BL02,3,2,4,10,40
5301,2025-04-06,GL03,BL12,2,3,1,20,20
5302,2025-06-03,BL08,BL10,2,2,3,10,30
5303,2025-06-18,BL10,GL05,3,3,1,60,60
5304,2025-05-29,BL08,GL01,3,3,4,50,200
5305,2025-03-26,BL03,BL13,3,3,5,60,300
5306,2025-05-28,GL02,BL04,1,2,2,40,80
5307,2025-01-02,BL13,GL03,3,3,4,10,40
5308,2025-06-02,BL04,BL08,2,1,5,10,50
5309,2025-02-06,BL09,BL12,2,3,1,40,40
5310,2025-03-03,GL04,BL12,3,1,2,40,80
5311,2025-03-26,BL13,GL02,1,1,1,20,20
5312,2025-05-23,BL06,GL05,3,2,3,40,120
5313,2025-04-24,GL01,BL10,2,1,5,60,300
5314,2025-04-07,GL05,GL03,3,3,2,20,40
5315,2025-03-30,BL05,BL06,1,1,5,10,50
5316,2025-06-10,BL06,BL01,3,2,1,30,30
5317,2025-05-16,BL11,GL03,3,1,4,50,200
5318,2025-05-10,BL02,BL10,3,2,1,50,50
5319,2025-06-17,BL02,GL06,3,2,6,20,120
5320,2025-04-13,BL11,BL12,3,3,6,50,300
5321,2025-05-02,BL12,GL05,2,3,4,40,160
5322,2025-06-19,BL03,BL12,3,2,1,50,50
5323,2025-02-16,BL11,BL02,3,1,6,60,360
5324,2025-04-06,BL04,BL07,1,1,1,50,50
5325,2025-02-27,BL07,BL08,2,3,3,50,150
5326,2025-01-14,BL07,BL09,2,3,3,20,60
5327,2025-05-05,GL02,BL02,2,2,5,50,250
5328,2025-03-04,BL04,BL01,3,2,3,20,60
5329,2025-05-15,GL03,GL05,3,3,5,20,100
5330,2025-04-16,BL08,GL05,2,3,4,50,200
5331,2025-02-07,GL06,BL04,1,2,6,60,360
5332,2025-02-19,BL03,BL07,2,2,4,60,240
5333,2025-01-29,BL13,BL03,2,3,1,50,50
5334,2025-04-06,BL04,BL06,3,1,4,30,120
5335,2025-04-19,BL08,GL01,3,1,3,40,120
5336,2025-03-02,BL11,GL04,2,3,5,60,300
5337,2025-06-01,BL04,GL02,2,2,4,40,160
5338,2025-04-23,BL04,BL11,1,3,1,20,20
5339,2025-04-03,BL01,GL04,2,2,6,10,60
5340,2025-02-18,BL12,BL06,1,1,2,20,40
5341,2025-02-12,BL03,BL13,3,1,3,50,150
5342,2025-04-25,BL03,BL08,2,1,4,30,120
5343,2025-01-03,GL04,GL03,2,1,6,30,180
5344,2025-03-24,BL07,GL02,1,2,5,60,300
5345,2025-04-23,BL09,BL08,1,2,3,60,180
5346,2025-02-25,BL04,GL01,2,3,4,50,200
5347,2025-01-07,BL13,GL05,3,2,1,60,60
5348,2025-02-27,BL02,BL13,1,1,6,40,240
5349,2025-01-09,BL10,BL06,3,2,2,40,80
5350,2025-05-09,BL07,GL03,2,3,3,20,60
5351,2025-01-04,BL04,BL03,2,2,6,40,240
5352,2025-03-27,BL02,BL04,3,3,2,40,80
5353,2025-04-19,BL05,BL01,2,1,2,60,120
5354,2025-03-11,BL06,GL06,3,3,4,20,80
5355,2025-04-30,BL07,BL05,3,1,6,30,180
5356,2025-06-18,GL02,BL01,1,1,6,30,180
5357,2025-02-12,BL10,BL04,3,1,5,40,200
5358,2025-03-09,BL01,BL09,2,2,6,40,240
5359,2025-03-01,BL06,BL03,2,1,4,50,200
5360,2025-02-15,BL11,BL09,1,3,2,40,80
5361,2025-03-31,BL12,BL07,1,3,2,40,80
5362,2025-02-07,BL10,BL08,1,1,5,30,150
5363,2025-01-30,GL03,BL03,2,3,2,40,80
5364,2025-06-17,BL13,BL08,3,2,1,10,10
5365,2025-05-12,GL01,GL02,2,2,3,50,150
5366,2025-02-13,BL01,BL10,3,2,1,30,30
5367,2025-05-20,BL06,BL10,1,2,5,60,300
5368,2025-02-05,BL12,BL10,3,2,2,30,60
5369,2025-06-30,BL06,BL09,1,1,5,40,200
5370,2025-06-12,GL01,GL05,3,1,6,40,240
5371,2025-01-22,BL09,BL13,1,2,3,50,150
5372,2025-02-23,BL11,BL04,3,1,2,40,80
5373,2025-03-12,GL05,GL01,1,1,3,40,120
5374,2025-05-11,BL06,GL01,1,2,6,60,360
5375,2025-05-11,BL13,BL04,2,3,4,10,40
5376,2025-01-06,GL02,BL06,3,2,2,10,20
5377,2025-02-21,BL06,BL12,1,1,4,20,80
5378,2025-03-16,BL09,BL12,1,2,5,10,50
5379,2025-05-25,BL07,GL04,1,3,2,30,60
5380,2025-04-14,BL10,BL06,2,3,6,10,60
5381,2025-03-18,BL07,BL01,2,3,4,40,160
5382,2025-06-26,BL13,BL10,2,2,1,40,40
5383,2025-01-22,GL02,BL04,1,1,2,50,100
5384,2025-04-28,BL04,BL07,1,1,5,10,50
5385,2025-01-28,BL07,BL11,3,3,3,60,180
5386,2025-05-23,GL02,BL09,1,2,4,20,80
5387,2025-04-07,BL01,BL07,2,1,5,30,150
5388,2025-04-07,BL09,BL08,2,3,6,30,180
5389,2025-03-12,BL12,GL06,2,2,3,10,30
5390,2025-04-18,BL02,BL06,3,2,4,50,200
5391,2025-04-21,BL02,BL10,1,2,3,60,180
5392,2025-05-07,GL03,BL04,1,1,3,60,180
5393,2025-01-27,BL08,GL05,2,3,5,60,300
5394,2025-05-01,BL10,GL01,3,3,5,40,200
5395,2025-04-06,BL10,GL01,2,2,6,60,360
5396,2025-02-23,BL07,BL09,3,2,5,20,100
5397,2025-05-05,GL06,BL02,3,3,2,20,40
5398,2025-06-08,BL01,BL07,1,1,6,10,60
5399,2025-01-15,BL01,BL10,1,2,3,40,120
5400,2025-02-22,GL02,BL04,3,2,2,40,80
5401,2025-02-08,BL11,GL03,3,2,3,30,90
5402,2025-04-24,BL12,BL03,1,1,1,20,20
5403,2025-04-19,BL08,GL03,3,2,4,50,200
5404,2025-04-06,GL04,GL05,1,1,6,20,120
5405,2025-01-05,GL04,BL03,1,2,1,50,50
5406,2025-03-17,GL06,BL10,1,3,3,10,30
5407,2025-02-23,BL06,BL11,3,2,1,30,30
5408,2025-04-28,BL06,GL02,1,2,5,10,50
5409,2025-02-18,BL05,GL04,2,2,6,10,60
5410,2025-04-15,BL03,BL05,2,2,2,10,20
5411,2025-03-11,GL01,BL05,3,3,6,10,60
5412,2025-06-17,GL06,BL02,3,2,1,20,20
5413,2025-02-03,BL09,GL03,3,1,4,40,160
5414,2025-04-08,BL01,GL02,3,2,1,40,40
5415,2025-05-28,GL04,BL07,1,2,5,40,200
5416,2025-05-03,BL09,GL02,1,2,3,10,30
5417,2025-03-14,BL10,GL05,3,1,1,40,40
5418,2025-01-23,GL03,BL07,1,1,4,60,240
5419,2025-01-05,GL05,GL02,3,2,4,20,80
5420,2025-05-31,BL12,BL10,1,3,4,30,120
5421,2025-04-29,BL02,BL06,2,1,5,40,200
5422,2025-06-18,BL04,GL06,2,2,1,20,20
5423,2025-04-05,BL03,BL09,1,3,2,50,100
5424,2025-02-05,GL02,BL11,2,1,3,10,30
5425,2025-04-10,BL08,BL10,1,3,3,30,90
5426,2025-01-18,BL13,BL09,1,2,4,30,120
5427,2025-04-20,BL08,GL01,3,2,5,40,200
5428,2025-01-07,BL01,BL05,1,2,3,20,60
5429,2025-01-07,BL13,BL11,1,1,1,60,60
5430,2025-02-26,BL03,GL06,1,3,4,30,120
5431,2025-06-08,GL06,BL03,2,2,4,10,40
5432,2025-06-23,GL01,BL09,1,1,2,30,60
5433,2025-03-13,BL01,GL02,2,2,5,60,300
5434,2025-03-13,GL03,BL12,2,1,4,20,80
5435,2025-06-20,GL01,BL11,3,1,6,30,180
5436,2025-04-14,GL04,BL12,3,1,4,50,200
5437,2025-05-16,BL07,BL11,2,3,5,20,100
5438,2025-04-18,GL04,GL03,2,1,6,30,180
5439,2025-03-06,BL09,BL10,3,1,5,50,250
5440,2025-06-07,BL01,BL02,2,2,1,60,60
5441,2025-01-12,GL02,BL06,1,3,2,50,100
5442,2025-03-15,BL10,BL12,2,1,6,20,120
5443,2025-06-27,BL13,BL02,3,3,2,50,100
5444,2025-04-08,BL06,BL03,2,1,2,40,80
5445,2025-02-20,BL13,GL02,3,1,6,40,240
5446,2025-06-03,BL06,GL05,3,3,2,20,40
5447,2025-02-03,BL02,GL06,2,1,5,30,150
5448,2025-06-15,BL05,GL05,3,2,4,40,160
5449,2025-02-08,BL01,GL05,1,1,6,20,120
5450,2025-01-16,GL01,GL05,1,2,1,50,50
5451,2025-01-22,BL13,GL02,2,3,3,40,120
5452,2025-06-14,GL05,BL04,3,1,6,40,240
5453,2025-02-01,BL01,BL09,3,3,1,50,50
5454,2025-06-22,GL02,BL05,3,1,2,10,20
5455,2025-01-30,BL05,GL05,1,2,6,30,180
5456,2025-05-10,GL01,GL02,2,2,4,20,80
5457,2025-03-05,BL06,BL08,1,2,4,20,80
5458,2025-05-08,GL02,BL10,2,3,5,50,250
5459,2025-02-12,BL11,GL06,1,2,6,20,120
5460,2025-03-19,BL01,BL12,2,2,1,20,20
5461,2025-01-05,BL01,BL10,2,3,3,50,150
5462,2025-04-25,GL05,BL04,2,3,6,40,240
5463,2025-01-15,BL07,BL08,3,3,2,10,20
5464,2025-05-25,BL01,GL03,2,2,2,50,100
5465,2025-04-20,BL04,GL05,1,3,3,30,90
5466,2025-05-11,BL05,BL08,3,2,3,10,30
5467,2025-03-29,BL04,BL06,1,2,3,40,120
5468,2025-02-13,BL09,BL07,1,2,1,50,50
5469,2025-03-05,BL07,BL01,3,3,2,20,40
5470,2025-03-12,BL12,BL08,2,2,1,10,10
5471,2025-03-24,GL06,GL03,3,1,1,40,40
5472,2025-03-26,GL04,BL02,3,1,3,40,120
5473,2025-03-23,BL01,GL04,2,3,6,40,240
5474,2025-02-22,BL06,GL02,2,1,2,10,20
5475,2025-06-02,BL09,BL05,3,1,2,40,80
5476,2025-06-12,BL07,BL12,1,3,1,10,10
5477,2025-01-27,BL12,BL01,2,3,4,50,200
5478,2025-05-27,GL04,BL05,3,3,6,60,360
5479,2025-01-18,BL12,BL05,1,1,2,40,80
5480,2025-06-19,BL10,BL02,3,3,3,60,180
5481,2025-03-02,GL06,BL11,1,3,2,50,100
5482,2025-04-04,GL05,BL06,1,2,5,30,150
5483,2025-05-22,BL13,BL04,1,1,2,10,20
5484,2025-04-21,BL08,BL12,1,3,6,50,300
5485,2025-05-08,BL03,BL04,1,1,3,30,90
5486,2025-05-16,GL04,BL12,1,1,2,40,80
5487,2025-06-16,BL09,BL01,2,2,5,30,150
5488,2025-02-22,GL04,BL08,1,2,4,10,40
5489,2025-06-30,BL03,GL03,3,1,2,10,20
5490,2025-05-13,BL04,BL07,2,2,4,60,240
5491,2025-06-05,GL06,GL01,2,1,6,40,240
5492,2025-03-25,BL04,BL13,3,3,5,20,100
5493,2025-05-09,BL10,BL01,2,2,2,20,40
5494,2025-05-06,BL03,GL01,1,2,5,30,150
5495,2025-06-29,BL05,BL12,1,3,6,10,60
5496,2025-02-22,BL03,GL01,2,2,1,50,50
5497,2025-04-23,BL06,GL06,3,3,6,60,360
5498,2025-04-17,BL02,GL04,2,1,2,50,100
5499,2025-01-16,BL01,BL12,1,1,4,50,200
5500,2025-01-11,BL05,GL01,1,2,3,40,120
5501,2025-06-24,GL02,GL04,1,1,6,20,120
5502,2025-06-06,BL13,BL12,1,2,4,30,120
5503,2025-04-03,BL12,GL03,2,3,2,50,100
5504,2025-03-15,BL08,BL13,1,3,5,30,150
5505,2025-06-04,GL05,GL03,1,2,6,10,60
5506,2025-01-13,GL05,BL03,2,1,4,30,120
5507,2025-05-10,BL03,GL01,1,3,5,50,250
5508,2025-01-27,BL04,BL01,2,2,4,30,120
5509,2025-03-17,GL03,GL06,1,1,1,30,30
5510,2025-05-23,BL12,BL07,3,2,3,20,60
5511,2025-01-11,GL04,BL07,3,2,1,20,20
5512,2025-06-29,GL06,BL04,1,3,1,60,60
5513,2025-03-23,BL02,GL02,1,1,4,10,40
5514,2025-04-01,BL05,GL04,2,1,4,60,240
5515,2025-06-19,GL04,BL07,3,1,2,30,60
5516,2025-02-22,GL06,BL08,3,2,2,50,100
5517,2025-03-10,GL04,BL07,1,1,3,60,180
5518,2025-05-07,BL03,GL03,1,2,2,30,60
5519,2025-06-23,BL09,GL02,3,2,5,10,50
5520,2025-06-10,BL08,GL05,2,1,4,50,200
5521,2025-03-11,BL07,GL02,2,2,1,30,30
5522,2025-02-10,BL02,GL04,3,2,3,20,60
5523,2025-06-16,GL06,BL03,2,1,4,60,240
5524,2025-06-01,BL02,BL06,1,1,6,30,180
5525,2025-04-04,GL05,BL08,1,2,5,20,100
5526,2025-04-10,BL13,GL03,3,3,2,20,40
5527,2025-05-23,BL11,GL05,2,1,6,60,360
5528,2025-03-23,BL08,GL05,2,3,6,10,60
5529,2025-06-06,BL01,BL13,1,2,5,40,200
5530,2025-04-20,BL02,BL08,3,2,3,20,60
5531,2025-04-28,BL05,GL03,2,2,1,30,30
5532,2025-06-24,BL13,BL05,2,1,1,30,30
5533,2025-04-30,BL12,BL07,1,2,4,10,40
5534,2025-03-06,BL12,GL01,3,1,6,20,120
5535,2025-02-01,GL04,BL02,3,2,5,20,100
5536,2025-04-02,BL05,BL01,3,2,4,50,200
5537,2025-04-15,BL07,BL02,1,2,5,20,100
5538,2025-02-25,BL03,BL13,2,2,4,10,40
5539,2025-01-23,BL13,BL07,2,3,1,40,40
5540,2025-01-13,BL06,BL04,1,3,1,40,40
5541,2025-05-31,BL03,BL08,3,3,6,20,120
5542,2025-05-09,BL12,GL04,3,2,2,10,20
5543,2025-03-28,BL08,GL02,3,3,6,30,180
5544,2025-01-28,BL10,GL03,2,1,5,40,200
5545,2025-02-12,BL07,BL03,3,1,5,20,100
5546,2025-05-21,GL02,BL10,3,3,3,50,150
5547,2025-04-29,BL11,BL09,2,2,3,40,120
5548,2025-03-19,BL08,BL10,3,1,4,50,200
5549,2025-05-07,BL05,GL03,3,2,6,20,120
5550,2025-04-30,BL08,BL01,2,3,5,10,50
5551,2025-01-11,BL04,GL04,3,1,5,20,100
5552,2025-03-07,BL09,BL01,1,3,4,20,80
5553,2025-01-24,BL02,GL01,1,1,4,10,40
5554,2025-04-08,BL10,BL13,2,3,3,20,60
5555,2025-06-27,BL09,GL04,2,1,2,60,120
5556,2025-04-29,BL11,BL04,1,2,3,10,30
5557,2025-03-14,BL09,BL03,1,3,6,20,120
5558,2025-06-23,BL04,BL02,3,3,6,60,360
5559,2025-03-30,BL08,BL09,1,2,1,40,40
5560,2025-03-15,BL03,BL05,1,1,6,30,180
5561,2025-05-15,GL03,BL09,3,3,3,50,150
5562,2025-02-10,BL13,BL08,2,1,3,30,90
5563,2025-01-23,BL11,GL04,1,3,3,20,60
5564,2025-02-10,GL05,BL04,2,1,5,60,300
5565,2025-01-10,BL05,GL04,1,3,6,10,60
5566,2025-04-07,GL02,BL07,2,1,2,50,100
5567,2025-02-11,BL09,BL01,2,2,3,50,150
5568,2025-05-19,BL03,GL06,1,2,4,20,80
5569,2025-05-10,BL03,GL05,1,1,1,20,20
5570,2025-06-20,BL08,GL03,3,2,1,40,40
5571,2025-01-10,GL01,BL07,3,3,5,50,250
5572,2025-04-13,BL04,BL12,1,2,1,20,20
5573,2025-04-30,BL10,GL06,1,2,5,20,100
5574,2025-03-08,BL01,BL04,3,3,1,10,10
5575,2025-01-15,BL03,GL06,3,3,1,30,30
5576,2025-04-08,BL04,BL07,2,2,2,30,60
5577,2025-02-03,BL07,GL02,2,2,5,20,100
5578,2025-06-05,BL11,GL05,3,3,1,20,20
5579,2025-02-06,GL05,BL13,3,1,3,10,30
5580,2025-06-11,BL04,GL02,3,1,1,30,30
5581,2025-04-01,BL07,BL06,2,2,3,10,30
5582,2025-02-20,BL03,BL09,3,3,2,30,60
5583,2025-04-12,BL13,GL02,1,2,4,40,160
5584,2025-03-24,BL07,BL08,1,2,1,20,20
5585,2025-04-06,BL09,GL02,2,2,6,40,240
5586,2025-06-06,BL05,GL01,3,2,2,20,40
5587,2025-05-29,BL02,GL05,1,1,1,20,20
5588,2025-03-28,GL03,BL06,2,1,5,60,300
5589,2025-06-01,BL03,BL04,3,2,6,30,180
5590,2025-06-15,BL10,BL12,3,1,1,60,60
5591,2025-01-12,BL01,BL05,2,1,5,60,300
5592,2025-04-26,BL02,BL10,3,2,6,50,300
5593,2025-04-25,BL05,BL01,3,1,5,30,150
5594,2025-06-01,BL07,GL03,3,1,1,60,60
5595,2025-04-04,BL04,GL04,3,2,4,10,40
5596,2025-03-10,BL12,BL01,1,3,1,40,40
5597,2025-02-25,BL06,GL01,2,2,4,10,40
5598,2025-01-30,GL02,GL05,3,3,3,50,150
5599,2025-05-09,BL11,GL04,1,2,1,60,60
5600,2025-06-28,BL13,BL04,3,2,5,50,250
5601,2025-02-11,BL12,BL08,1,3,4,30,120
5602,2025-02-25,GL01,BL01,1,2,1,20,20
5603,2025-06-21,BL04,GL02,3,3,3,50,150
5604,2025-04-26,BL10,GL01,2,3,4,20,80
5605,2025-02-02,GL03,BL09,2,3,3,10,30
5606,2025-02-12,BL12,GL01,1,3,3,20,60
5607,2025-01-04,BL12,BL02,1,2,2,20,40
5608,2025-06-09,BL12,BL04,1,3,3,60,180
5609,2025-06-10,GL06,BL06,3,2,1,50,50
5610,2025-06-30,BL05,BL10,3,1,4,50,200
5611,2025-05-29,BL03,BL11,1,1,3,10,30
5612,2025-02-24,BL02,BL07,3,3,5,20,100
5613,2025-02-02,BL03,BL04,2,2,2,10,20
5614,2025-02-06,BL09,BL08,2,1,5,30,150
5615,2025-03-23,BL04,BL12,3,1,3,40,120
5616,2025-04-30,BL11,BL01,2,3,2,60,120
5617,2025-04-27,BL13,BL11,2,2,4,60,240
5618,2025-01-07,GL02,GL03,2,1,2,50,100
5619,2025-04-26,BL13,GL05,2,1,6,60,360
5620,2025-03-12,BL10,GL04,1,2,2,10,20
5621,2025-01-10,GL03,GL05,1,1,1,40,40
5622,2025-05-16,GL03,GL06,1,1,5,10,50
5623,2025-06-09,BL09,BL06,2,1,6,50,300
5624,2025-02-18,BL09,GL02,2,3,2,50,100
5625,2025-04-15,GL06,GL02,1,1,1,10,10
5626,2025-05-24,BL06,BL07,1,1,4,10,40
5627,2025-06-04,BL07,GL04,2,2,2,60,120
5628,2025-05-18,BL09,GL06,1,1,4,40,160
5629,2025-04-28,BL03,GL01,3,2,4,10,40
5630,2025-02-18,GL02,GL05,3,1,2,60,120
5631,2025-05-10,BL11,BL09,2,1,1,20,20
5632,2025-01-22,BL03,GL06,2,3,3,10,30
5633,2025-03-31,BL08,BL09,3,1,5,20,100
5634,2025-05-12,BL07,BL06,2,1,1,50,50
5635,2025-03-09,GL05,GL06,2,2,1,30,30
5636,2025-01-23,GL02,BL11,2,2,5,40,200
5637,2025-05-05,BL06,BL01,2,3,6,50,300
5638,2025-01-19,BL11,BL07,2,3,3,10,30
5639,2025-05-13,GL06,BL09,3,3,4,50,200
5640,2025-01-15,BL10,BL06,1,3,2,10,20
5641,2025-03-18,BL02,BL05,2,3,1,20,20
5642,2025-01-21,BL06,BL10,3,3,4,30,120
5643,2025-05-02,GL01,BL07,2,2,5,10,50
5644,2025-01-14,BL04,BL13,1,1,4,20,80
5645,2025-02-12,GL06,BL12,2,1,4,20,80
5646,2025-02-23,BL05,GL04,2,3,2,20,40
5647,2025-03-19,BL04,GL01,3,1,5,10,50
5648,2025-03-06,GL06,BL08,2,1,3,20,60
5649,2025-02-07,BL07,BL10,2,1,3,20,60
5650,2025-02-16,BL07,BL11,3,3,5,50,250
5651,2025-02-14,GL05,BL09,3,1,2,60,120
5652,2025-05-11,BL13,BL07,3,2,6,60,360
5653,2025-03-07,GL03,BL03,3,2,6,60,360
5654,2025-03-05,GL02,BL06,1,2,2,40,80
5655,2025-02-13,GL01,GL05,1,3,6,30,180
5656,2025-05-14,BL05,BL02,2,2,2,20,40
5657,2025-03-10,BL12,BL07,1,1,4,50,200
5658,2025-05-26,GL05,GL06,3,3,5,30,150
5659,2025-06-20,BL05,BL03,2,2,3,50,150
5660,2025-06-30,BL01,GL02,1,2,6,50,300
5661,2025-02-12,BL09,GL02,3,1,6,60,360
5662,2025-04-05,BL03,BL08,3,3,3,40,120
5663,2025-06-30,GL06,BL09,2,1,4,50,200
5664,2025-02-05,BL05,BL02,2,1,3,50,150
5665,2025-05-04,BL12,GL06,1,1,6,40,240
5666,2025-05-16,BL04,BL05,2,1,3,40,120
5667,2025-03-19,GL06,BL04,2,1,4,60,240
5668,2025-01-04,BL05,BL10,3,2,6,50,300
5669,2025-01-25,BL09,BL05,3,1,5,60,300
5670,2025-03-01,GL06,BL10,2,2,2,30,60
5671,2025-06-02,BL08,BL03,1,3,6,50,300
5672,2025-03-20,BL10,GL06,2,3,5,10,50
5673,2025-06-21,BL05,BL08,1,3,1,50,50
5674,2025-04-25,BL09,BL03,3,3,4,20,80
5675,2025-02-26,BL04,BL03,1,1,3,40,120
5676,2025-02-28,BL11,BL02,1,1,2,40,80
5677,2025-05-28,BL04,BL09,1,1,3,30,90
5678,2025-06-29,BL07,BL09,3,1,2,30,60
5679,2025-06-02,BL13,BL06,1,1,6,20,120
5680,2025-02-10,GL04,BL12,2,2,4,30,120
5681,2025-05-07,GL06,GL01,3,2,3,10,30
5682,2025-05-29,BL03,GL02,3,2,3,30,90
5683,2025-04-01,BL06,BL01,3,2,6,10,60
5684,2025-04-13,BL07,GL06,3,3,4,50,200
5685,2025-01-06,BL10,BL07,3,2,6,40,240
5686,2025-02-02,BL12,BL09,2,3,2,10,20
